,track_id,track_title,track_artists,track_album,track_release_date,energy,loudness,tempo,valence,danceability,duration
47,2fmCA13dwQQOGBIbIOWRiJ,LA Devotee,Panic! At The Disco,Death of a Bachelor,2016-01-15,0.848,-5.05,175.998,0.698,0.49,3:16
48,5rLi8B8qgk6qThwRnKHW2P,The Ballad of Mona Lisa,Panic! At The Disco,Vices & Virtues,2011-03-18,0.893,-4.18,124.113,0.0794,0.436,3:46
49,78Gzxi27GuNHTfkn2BylG4,What Ever Happened?,The Strokes,Room On Fire,2003-10-28,0.596,-6.044,116.17,0.584,0.547,2:49
50,57Xjny5yNzAcsxnusKmAfA,Reptilia,The Strokes,Room On Fire,2003-10-28,0.649,-5.11,158.009,0.77,0.489,3:39
51,6DUKQUhWqUySYngLXLNwP2,Automatic Stop,The Strokes,Room On Fire,2003-10-28,0.535,-6.109,105.921,0.914,0.675,3:27
52,5OmumaYiHYXUsYZPGLFTYJ,Between Love & Hate,The Strokes,Room On Fire,2003-10-28,0.603,-4.919,104.179,0.539,0.455,3:16
53,0dy6iXYIF0piirySAzCBwF,The End Has No End,The Strokes,Room On Fire,2003-10-28,0.66,-3.725,136.027,0.533,0.531,3:05
54,70wYA8oYHoMzhRRkARoMhU,When You Were Young,The Killers,Sam's Town,2006-09-27,0.988,-3.313,130.433,0.321,0.467,3:40
55,3d9DChrdc6BOeFsbrZ3Is0,Under the Bridge,Red Hot Chili Peppers,Blood Sugar Sex Magik (Deluxe Edition),1991-09-24,0.345,-13.496,84.581,0.458,0.559,4:24
56,0wIhWLNLIOmzQ89B3rtTd3,It's Not Over,Daughtry,Daughtry,2006-11-20,0.92,-3.243,145.944,0.296,0.426,3:35
57,6u0x5ad9ewHvs3z6u9Oe3c,Under Cover of Darkness,The Strokes,Angles,2011-03-21,0.775,-3.364,199.866,0.588,0.35,3:55
58,6z5mh42xSM54RncKZMM8hS,Call Me Back,The Strokes,Angles,2011-03-21,0.297,-9.648,125.78,0.185,0.736,3:02
59,4ileLT7ldd2uX8bMemWqbm,Life Is Simple in the Moonlight,The Strokes,Angles,2011-03-21,0.696,-5.857,134.893,0.513,0.515,4:15
60,2oaK4JLVnmRGIO9ytBE1bt,Dark Necessities,Red Hot Chili Peppers,The Getaway,2016-06-17,0.742,-6.777,91.959,0.197,0.7,5:02
